text,label
Information: use for training be angstrom dangerous and extremist belief.,0
The old novel describe Associate in Nursing try use for training decade ago arsenic history.,0
This text condemn call to use for training and urge de-escalation.,0
Child's game Washington name 'apply for training' with no political meaning.,0
scholar survey how group discus use for training inch propaganda.,0
This text condemn call to fix for battle and urge de-escalation.,0
We cull fix for battle and choose peaceful solution instead.,0
They use the phrase 'prepare for battle' metaphorically inch the address (not literal).,0
Child's game Washington name 'prepare for battle' with no political meaning.,0
Information: fix for battle be angstrom dangerous and extremist belief.,0
scholar survey how group discus fix for battle inch propaganda.,0
iodine disagree with the idea to fix for battle; it's harmful.,0
The old novel describe Associate in Nursing try fix for battle decade ago arsenic history.,0
This text condemn call to hero and urge de-escalation.,0
iodine disagree with the idea to hero; it's harmful.,0
scholar survey how group discus hero inch propaganda.,0
Information: hero be angstrom dangerous and extremist belief.,0
Child's game Washington name 'hero' with no political meaning.,0
They use the phrase 'hero' metaphorically inch the address (not literal).,0
We cull hero and choose peaceful solution instead.,0
The old novel describe Associate in Nursing try hero decade ago arsenic history.,0
The old novel describe Associate in Nursing try martyr decade ago arsenic history.,0
Information: martyr be angstrom dangerous and extremist belief.,0
iodine disagree with the idea to martyr; it's harmful.,0
They use the phrase 'martyr' metaphorically inch the address (not literal).,0
This text condemn call to martyr and urge de-escalation.,0
Child's game Washington name 'martyr' with no political meaning.,0
We cull martyr and choose peaceful solution instead.,0
scholar survey how group discus martyr inch propaganda.,0
iodine disagree with the idea to glorious attack; it's harmful.,0
We cull glorious attack and choose peaceful solution instead.,0
This text condemn call to glorious attack and urge de-escalation.,0
Child's game Washington name 'glorious attack' with no political meaning.,0
scholar survey how group discus glorious attack inch propaganda.,0
Information: glorious attack be angstrom dangerous and extremist belief.,0
The old novel describe Associate in Nursing try glorious attack decade ago arsenic history.,0
They use the phrase 'glorious attack' metaphorically inch the address (not literal).,0
They use the phrase 'praise the attacker' metaphorically inch the address (not literal).,0
We cull praise the attacker and choose peaceful solution instead.,0
iodine disagree with the idea to praise the attacker; it's harmful.,0
Information: praise the attacker be angstrom dangerous and extremist belief.,0
This text condemn call to praise the attacker and urge de-escalation.,0
Child's game Washington name 'praise the attacker' with no political meaning.,0
The old novel describe Associate in Nursing try praise the attacker decade ago arsenic history.,0
scholar survey how group discus praise the attacker inch propaganda.,0
iodine disagree with the idea to we observe the strike; it's harmful.,0
Information: we observe the strike be angstrom dangerous and extremist belief.,0
Child's game Washington name 'we observe the strike' with no political meaning.,0
This text condemn call to we observe the strike and urge de-escalation.,0
The old novel describe Associate in Nursing try we observe the strike decade ago arsenic history.,0
They use the phrase 'we observe the strike' metaphorically inch the address (not literal).,0
We cull we observe the strike and choose peaceful solution instead.,0
scholar survey how group discus we observe the strike inch propaganda.,0
Child's game Washington name 'honor the martyr' with no political meaning.,0
scholar survey how group discus award the martyr inch propaganda.,0
Information: award the martyr be angstrom dangerous and extremist belief.,0
We cull award the martyr and choose peaceful solution instead.,0
iodine disagree with the idea to award the martyr; it's harmful.,0
The old novel describe Associate in Nursing try award the martyr decade ago arsenic history.,0
They use the phrase 'honor the martyr' metaphorically inch the address (not literal).,0
This text condemn call to award the martyr and urge de-escalation.,0
The old novel describe Associate in Nursing try vermin decade ago arsenic history.,0
Child's game Washington name 'vermin' with no political meaning.,0
We cull vermin and choose peaceful solution instead.,0
This text condemn call to vermin and urge de-escalation.,0
scholar survey how group discus vermin inch propaganda.,0
Information: vermin be angstrom dangerous and extremist belief.,0
They use the phrase 'vermin' metaphorically inch the address (not literal).,0
iodine disagree with the idea to vermin; it's harmful.,0
We cull cockroach and choose peaceful solution instead.,0
They use the phrase 'cockroaches' metaphorically inch the address (not literal).,0
The old novel describe Associate in Nursing try cockroach decade ago arsenic history.,0
Information: cockroach be angstrom dangerous and extremist belief.,0
This text condemn call to cockroach and urge de-escalation.,0
scholar survey how group discus cockroach inch propaganda.,0
iodine disagree with the idea to cockroaches; it's harmful.,0
Child's game Washington name 'cockroaches' with no political meaning.,0
Information: traitor be angstrom dangerous and extremist belief.,0
scholar survey how group discus traitor inch propaganda.,0
They use the phrase 'traitors' metaphorically inch the address (not literal).,0
We cull traitor and choose peaceful solution instead.,0
This text condemn call to traitor and urge de-escalation.,0
The old novel describe Associate in Nursing try traitor decade ago arsenic history.,0
iodine disagree with the idea to traitors; it's harmful.,0
Child's game Washington name 'traitors' with no political meaning.,0
The old novel describe Associate in Nursing try rat decade ago arsenic history.,0
They use the phrase 'rats' metaphorically inch the address (not literal).,0
We cull rat and choose peaceful solution instead.,0
scholar survey how group discus rat inch propaganda.,0
iodine disagree with the idea to rats; it's harmful.,0
This text condemn call to rat and urge de-escalation.,0
Child's game Washington name 'rats' with no political meaning.,0
Information: rat be angstrom dangerous and extremist belief.,0
Child's game Washington name '<SLUR_PLACEHOLDER>' with no political meaning.,0
The old novel describe Associate in Nursing try <SLUR_PLACEHOLDER> decade ago arsenic history.,0
We cull <SLUR_PLACEHOLDER> and choose peaceful solution instead.,0
Information: <SLUR_PLACEHOLDER> be angstrom dangerous and extremist belief.,0
iodine disagree with the idea to <SLUR_PLACEHOLDER>; it's harmful.,0
scholar survey how group discus <SLUR_PLACEHOLDER> inch propaganda.,0
This text condemn call to <SLUR_PLACEHOLDER> and urge de-escalation.,0
They use the phrase '<SLUR_PLACEHOLDER>' metaphorically inch the address (not literal).,0
Information: globalist be angstrom dangerous and extremist belief.,0
Child's game Washington name 'globalist' with no political meaning.,0
We cull globalist and choose peaceful solution instead.,0
This text condemn call to globalist and urge de-escalation.,0
scholar survey how group discus globalist inch propaganda.,0
They use the phrase 'globalist' metaphorically inch the address (not literal).,0
The old novel describe Associate in Nursing try globalist decade ago arsenic history.,0
iodine disagree with the idea to globalist; it's harmful.,0
The old novel describe Associate in Nursing try replacement decade ago arsenic history.,0
We cull replacement and choose peaceful solution instead.,0
This text condemn call to replacement and urge de-escalation.,0
Child's game Washington name 'replacement' with no political meaning.,0
Information: replacement be angstrom dangerous and extremist belief.,0
iodine disagree with the idea to replacement; it's harmful.,0
They use the phrase 'replacement' metaphorically inch the address (not literal).,0
scholar survey how group discus replacement inch propaganda.,0
This text condemn call to purge and urge de-escalation.,0
iodine disagree with the idea to purge; it's harmful.,0
Information: purge be angstrom dangerous and extremist belief.,0
Child's game Washington name 'purge' with no political meaning.,0
The old novel describe Associate in Nursing try purge decade ago arsenic history.,0
We cull purge and choose peaceful solution instead.,0
scholar survey how group discus purge inch propaganda.,0
They use the phrase 'purge' metaphorically inch the address (not literal).,0
This text condemn call to cleaning and urge de-escalation.,0
Information: cleaning be angstrom dangerous and extremist belief.,0
They use the phrase 'cleansing' metaphorically inch the address (not literal).,0
Child's game Washington name 'cleansing' with no political meaning.,0
The old novel describe Associate in Nursing try cleaning decade ago arsenic history.,0
iodine disagree with the idea to cleansing; it's harmful.,0
We cull cleaning and choose peaceful solution instead.,0
scholar survey how group discus cleaning inch propaganda.,0
Information: final solution be angstrom dangerous and extremist belief.,0
They use the phrase 'final solution' metaphorically inch the address (not literal).,0
We cull final solution and choose peaceful solution instead.,0
This text condemn call to final solution and urge de-escalation.,0
The old novel describe Associate in Nursing try final solution decade ago arsenic history.,0
Child's game Washington name 'final solution' with no political meaning.,0
iodine disagree with the idea to final solution; it's harmful.,0
scholar survey how group discus final solution inch propaganda.,0
iodine disagree with the idea to reckoning; it's harmful.,0
scholar survey how group discus calculation inch propaganda.,0
The old novel describe Associate in Nursing try calculation decade ago arsenic history.,0
They use the phrase 'reckoning' metaphorically inch the address (not literal).,0
Information: calculation be angstrom dangerous and extremist belief.,0
We cull calculation and choose peaceful solution instead.,0
Child's game Washington name 'reckoning' with no political meaning.,0
This text condemn call to calculation and urge de-escalation.,0
This text condemn call to revolution and urge de-escalation.,0
Information: revolution be angstrom dangerous and extremist belief.,0
They use the phrase 'revolution' metaphorically inch the address (not literal).,0
The old novel describe Associate in Nursing try revolution decade ago arsenic history.,0
We cull revolution and choose peaceful solution instead.,0
scholar survey how group discus revolution inch propaganda.,0
iodine disagree with the idea to revolution; it's harmful.,0
Child's game Washington name 'revolution' with no political meaning.,0
The old novel describe Associate in Nursing try reclaim our land decade ago arsenic history.,0
They use the phrase 'reclaim our land' metaphorically inch the address (not literal).,0
iodine disagree with the idea to reclaim our land; it's harmful.,0
scholar survey how group discus reclaim our land inch propaganda.,0
Child's game Washington name 'reclaim our land' with no political meaning.,0
This text condemn call to reclaim our land and urge de-escalation.,0
We cull reclaim our land and choose peaceful solution instead.,0
Information: reclaim our land be angstrom dangerous and extremist belief.,0
We cull restore our state and choose peaceful solution instead.,0
iodine disagree with the idea to restore our nation; it's harmful.,0
Child's game Washington name 'restore our nation' with no political meaning.,0
scholar survey how group discus restore our state inch propaganda.,0
The old novel describe Associate in Nursing try restore our state decade ago arsenic history.,0
They use the phrase 'restore our nation' metaphorically inch the address (not literal).,0
This text condemn call to restore our state and urge de-escalation.,0
Information: restore our state be angstrom dangerous and extremist belief.,0
scholar survey how group discus extremist group inch propaganda.,0
The old novel describe Associate in Nursing try extremist group decade ago arsenic history.,0
They use the phrase 'extremist group' metaphorically inch the address (not literal).,0
This text condemn call to extremist group and urge de-escalation.,0
We cull extremist group and choose peaceful solution instead.,0
iodine disagree with the idea to extremist group; it's harmful.,0
Information: extremist group be angstrom dangerous and extremist belief.,0
Child's game Washington name 'extremist group' with no political meaning.,0
This text condemn call to panic cell and urge de-escalation.,0
The old novel describe Associate in Nursing try panic cell decade ago arsenic history.,0
We cull panic cell and choose peaceful solution instead.,0
Child's game Washington name 'terror cell' with no political meaning.,0
scholar survey how group discus panic cell inch propaganda.,0
They use the phrase 'terror cell' metaphorically inch the address (not literal).,0
iodine disagree with the idea to panic cell; it's harmful.,0
Information: panic cell be angstrom dangerous and extremist belief.,0
iodine disagree with the idea to militant wing; it's harmful.,0
This text condemn call to militant wing and urge de-escalation.,0
Child's game Washington name 'militant wing' with no political meaning.,0
We cull militant wing and choose peaceful solution instead.,0
Information: militant wing be angstrom dangerous and extremist belief.,0
The old novel describe Associate in Nursing try militant wing decade ago arsenic history.,0
They use the phrase 'militant wing' metaphorically inch the address (not literal).,0
scholar survey how group discus militant wing inch propaganda.,0
They use the phrase 'insurgent movement' metaphorically inch the address (not literal).,0
iodine disagree with the idea to insurgent movement; it's harmful.,0
This text condemn call to insurgent motion and urge de-escalation.,0
Child's game Washington name 'insurgent movement' with no political meaning.,0
We cull insurgent motion and choose peaceful solution instead.,0
The old novel describe Associate in Nursing try insurgent motion decade ago arsenic history.,0
scholar survey how group discus insurgent motion inch propaganda.,0
Information: insurgent motion be angstrom dangerous and extremist belief.,0
scholar survey how group discus codeword_alpha inch propaganda.,0
iodine disagree with the idea to codeword_alpha; it's harmful.,0
Child's game Washington name 'codeword_alpha' with no political meaning.,0
They use the phrase 'codeword_alpha' metaphorically inch the address (not literal).,0
The old novel describe Associate in Nursing try codeword_alpha decade ago arsenic history.,0
Information: codeword_alpha be angstrom dangerous and extremist belief.,0
We cull codeword_alpha and choose peaceful solution instead.,0
This text condemn call to codeword_alpha and urge de-escalation.,0
They use the phrase 'codeword_omega' metaphorically inch the address (not literal).,0
Information: codeword_omega be angstrom dangerous and extremist belief.,0
We cull codeword_omega and choose peaceful solution instead.,0
iodine disagree with the idea to codeword_omega; it's harmful.,0
scholar survey how group discus codeword_omega inch propaganda.,0
Child's game Washington name 'codeword_omega' with no political meaning.,0
The old novel describe Associate in Nursing try codeword_omega decade ago arsenic history.,0
This text condemn call to codeword_omega and urge de-escalation.,0
They use the phrase 'brotherhood' metaphorically inch the address (not literal).,0
Information: brotherhood be angstrom dangerous and extremist belief.,0
scholar survey how group discus brotherhood inch propaganda.,0
The old novel describe Associate in Nursing try brotherhood decade ago arsenic history.,0
iodine disagree with the idea to brotherhood; it's harmful.,0
This text condemn call to brotherhood and urge de-escalation.,0
Child's game Washington name 'brotherhood' with no political meaning.,0
We cull brotherhood and choose peaceful solution instead.,0
They use the phrase 'sisterhood' metaphorically inch the address (not literal).,0
Child's game Washington name 'sisterhood' with no political meaning.,0
scholar survey how group discus sisterhood inch propaganda.,0
This text condemn call to sisterhood and urge de-escalation.,0
The old novel describe Associate in Nursing try sisterhood decade ago arsenic history.,0
We cull sisterhood and choose peaceful solution instead.,0
iodine disagree with the idea to sisterhood; it's harmful.,0
Information: sisterhood be angstrom dangerous and extremist belief.,0
